3.716200000000000000e+04,1.983000000000000000e+03,1.983000000000000000e+03,2.576000000000000000e+03
3.717200000000000000e+04,1.994000000000000000e+03,1.987000000000000000e+03,2.574000000000000000e+03
3.718200000000000000e+04,1.988000000000000000e+03,1.983000000000000000e+03,2.554000000000000000e+03
3.719200000000000000e+04,1.991000000000000000e+03,1.984000000000000000e+03,2.547000000000000000e+03
3.720200000000000000e+04,2.003000000000000000e+03,1.981000000000000000e+03,2.539000000000000000e+03
3.721200000000000000e+04,1.991000000000000000e+03,1.973000000000000000e+03,2.531000000000000000e+03
3.722200000000000000e+04,2.005000000000000000e+03,1.970000000000000000e+03,2.533000000000000000e+03
3.723200000000000000e+04,2.003000000000000000e+03,1.972000000000000000e+03,2.534000000000000000e+03
3.724200000000000000e+04,2.001000000000000000e+03,1.971000000000000000e+03,2.528000000000000000e+03
3.725200000000000000e+04,2.012000000000000000e+03,1.979000000000000000e+03,2.533000000000000000e+03
3.726200000000000000e+04,2.031000000000000000e+03,1.975000000000000000e+03,2.544000000000000000e+03
3.727200000000000000e+04,2.017000000000000000e+03,1.974000000000000000e+03,2.540000000000000000e+03
3.728200000000000000e+04,2.010000000000000000e+03,1.971000000000000000e+03,2.533000000000000000e+03
3.729200000000000000e+04,2.019000000000000000e+03,1.968000000000000000e+03,2.542000000000000000e+03
3.730200000000000000e+04,2.021000000000000000e+03,1.978000000000000000e+03,2.551000000000000000e+03
3.731200000000000000e+04,2.026000000000000000e+03,1.975000000000000000e+03,2.549000000000000000e+03
3.732200000000000000e+04,2.017000000000000000e+03,1.968000000000000000e+03,2.545000000000000000e+03
3.733200000000000000e+04,2.021000000000000000e+03,1.968000000000000000e+03,2.533000000000000000e+03
3.734200000000000000e+04,2.022000000000000000e+03,1.967000000000000000e+03,2.532000000000000000e+03
3.735200000000000000e+04,2.029000000000000000e+03,1.968000000000000000e+03,2.534000000000000000e+03
3.736200000000000000e+04,2.033000000000000000e+03,1.973000000000000000e+03,2.533000000000000000e+03
3.737200000000000000e+04,2.037000000000000000e+03,1.973000000000000000e+03,2.542000000000000000e+03
3.738200000000000000e+04,2.029000000000000000e+03,1.971000000000000000e+03,2.524000000000000000e+03
3.739200000000000000e+04,2.019000000000000000e+03,1.976000000000000000e+03,2.517000000000000000e+03
3.740200000000000000e+04,2.022000000000000000e+03,1.982000000000000000e+03,2.512000000000000000e+03
3.741200000000000000e+04,2.023000000000000000e+03,1.983000000000000000e+03,2.503000000000000000e+03
3.742200000000000000e+04,2.023000000000000000e+03,1.982000000000000000e+03,2.491000000000000000e+03
3.743200000000000000e+04,2.028000000000000000e+03,1.978000000000000000e+03,2.482000000000000000e+03
3.744200000000000000e+04,2.030000000000000000e+03,1.977000000000000000e+03,2.479000000000000000e+03
3.745200000000000000e+04,2.037000000000000000e+03,1.968000000000000000e+03,2.482000000000000000e+03
3.746200000000000000e+04,2.031000000000000000e+03,1.963000000000000000e+03,2.496000000000000000e+03
3.747200000000000000e+04,2.032000000000000000e+03,1.953000000000000000e+03,2.502000000000000000e+03
3.748200000000000000e+04,2.017000000000000000e+03,1.949000000000000000e+03,2.502000000000000000e+03
3.749200000000000000e+04,2.005000000000000000e+03,1.947000000000000000e+03,2.493000000000000000e+03
3.750200000000000000e+04,2.002000000000000000e+03,1.950000000000000000e+03,2.480000000000000000e+03
3.751200000000000000e+04,1.996000000000000000e+03,1.946000000000000000e+03,2.455000000000000000e+03
3.752200000000000000e+04,1.999000000000000000e+03,1.947000000000000000e+03,2.452000000000000000e+03
3.753200000000000000e+04,2.002000000000000000e+03,1.968000000000000000e+03,2.459000000000000000e+03
3.754200000000000000e+04,2.029000000000000000e+03,1.969000000000000000e+03,2.483000000000000000e+03
3.755200000000000000e+04,2.026000000000000000e+03,1.965000000000000000e+03,2.503000000000000000e+03
3.756200000000000000e+04,1.983000000000000000e+03,1.959000000000000000e+03,2.508000000000000000e+03
3.757200000000000000e+04,1.975000000000000000e+03,1.966000000000000000e+03,2.538000000000000000e+03
3.758200000000000000e+04,1.991000000000000000e+03,1.983000000000000000e+03,2.663000000000000000e+03
3.759200000000000000e+04,2.094000000000000000e+03,1.972000000000000000e+03,2.823000000000000000e+03
3.760200000000000000e+04,1.984000000000000000e+03,1.931000000000000000e+03,2.534000000000000000e+03
3.761200000000000000e+04,1.985000000000000000e+03,2.027000000000000000e+03,2.482000000000000000e+03
3.762200000000000000e+04,2.045000000000000000e+03,2.094000000000000000e+03,2.651000000000000000e+03
3.763200000000000000e+04,1.989000000000000000e+03,1.991000000000000000e+03,2.553000000000000000e+03
3.764200000000000000e+04,2.034000000000000000e+03,2.064000000000000000e+03,2.515000000000000000e+03
3.765200000000000000e+04,1.990000000000000000e+03,1.989000000000000000e+03,2.535000000000000000e+03
3.766200000000000000e+04,1.965000000000000000e+03,1.968000000000000000e+03,2.553000000000000000e+03
3.767200000000000000e+04,1.994000000000000000e+03,1.965000000000000000e+03,2.546000000000000000e+03
3.768200000000000000e+04,1.990000000000000000e+03,1.977000000000000000e+03,2.551000000000000000e+03
3.769200000000000000e+04,1.984000000000000000e+03,1.969000000000000000e+03,2.543000000000000000e+03
3.770200000000000000e+04,1.991000000000000000e+03,1.968000000000000000e+03,2.559000000000000000e+03
3.771200000000000000e+04,1.989000000000000000e+03,1.968000000000000000e+03,2.573000000000000000e+03
3.772200000000000000e+04,1.986000000000000000e+03,1.962000000000000000e+03,2.551000000000000000e+03
3.773200000000000000e+04,1.989000000000000000e+03,1.971000000000000000e+03,2.557000000000000000e+03
3.774200000000000000e+04,1.997000000000000000e+03,1.985000000000000000e+03,2.554000000000000000e+03
3.775200000000000000e+04,2.003000000000000000e+03,1.989000000000000000e+03,2.551000000000000000e+03
3.776200000000000000e+04,2.002000000000000000e+03,1.995000000000000000e+03,2.570000000000000000e+03
3.777200000000000000e+04,2.003000000000000000e+03,1.987000000000000000e+03,2.571000000000000000e+03
3.778200000000000000e+04,2.009000000000000000e+03,1.983000000000000000e+03,2.580000000000000000e+03
3.779200000000000000e+04,1.998000000000000000e+03,1.974000000000000000e+03,2.576000000000000000e+03
3.780200000000000000e+04,1.997000000000000000e+03,1.971000000000000000e+03,2.578000000000000000e+03
3.781200000000000000e+04,2.000000000000000000e+03,1.969000000000000000e+03,2.575000000000000000e+03
3.782200000000000000e+04,2.000000000000000000e+03,1.971000000000000000e+03,2.559000000000000000e+03
3.783200000000000000e+04,1.997000000000000000e+03,1.968000000000000000e+03,2.547000000000000000e+03
3.784200000000000000e+04,2.011000000000000000e+03,1.968000000000000000e+03,2.548000000000000000e+03
3.785200000000000000e+04,2.007000000000000000e+03,1.970000000000000000e+03,2.545000000000000000e+03
3.786200000000000000e+04,2.014000000000000000e+03,1.968000000000000000e+03,2.538000000000000000e+03
3.787200000000000000e+04,2.006000000000000000e+03,1.973000000000000000e+03,2.530000000000000000e+03
3.788200000000000000e+04,2.007000000000000000e+03,1.978000000000000000e+03,2.535000000000000000e+03
3.789200000000000000e+04,2.018000000000000000e+03,1.980000000000000000e+03,2.535000000000000000e+03
3.790200000000000000e+04,2.030000000000000000e+03,1.982000000000000000e+03,2.533000000000000000e+03
3.791200000000000000e+04,2.016000000000000000e+03,1.979000000000000000e+03,2.522000000000000000e+03
3.792200000000000000e+04,2.011000000000000000e+03,1.982000000000000000e+03,2.512000000000000000e+03
3.793200000000000000e+04,2.019000000000000000e+03,1.979000000000000000e+03,2.512000000000000000e+03
3.794200000000000000e+04,2.027000000000000000e+03,1.980000000000000000e+03,2.502000000000000000e+03
